../Dataset/dataset.csv,speed,angleToTrackAxis,trackEdgeSensor_0,trackEdgeSensor_1,trackEdgeSensor_2,trackEdgeSensor_3,trackEdgeSensor_4,trackEdgeSensor_5,trackEdgeSensor_6,trackEdgeSensor_7,trackEdgeSensor_8,trackEdgeSensor_9,trackEdgeSensor_10,trackEdgeSensor_11,trackEdgeSensor_12,trackEdgeSensor_13,trackEdgeSensor_14,trackEdgeSensor_15,trackEdgeSensor_16,trackEdgeSensor_17,trackEdgeSensor_18,focusSensor_0,focusSensor_1,focusSensor_2,focusSensor_3,focusSensor_4,gear,opponentSensor_0,opponentSensor_1,opponentSensor_2,opponentSensor_3,opponentSensor_4,opponentSensor_5,opponentSensor_6,opponentSensor_7,opponentSensor_8,opponentSensor_9,opponentSensor_10,opponentSensor_11,opponentSensor_12,opponentSensor_13,opponentSensor_14,opponentSensor_15,opponentSensor_16,opponentSensor_17,opponentSensor_18,opponentSensor_19,opponentSensor_20,opponentSensor_21,opponentSensor_22,opponentSensor_23,opponentSensor_24,opponentSensor_25,opponentSensor_26,opponentSensor_27,opponentSensor_28,opponentSensor_29,opponentSensor_30,opponentSensor_31,opponentSensor_32,opponentSensor_33,opponentSensor_34,opponentSensor_35,racePosition,lateralSpeed,currentLapTime,damage,distanceFromStartLine,distanceRaced,fuelLevel,lastLapTime,rpm,trackPosition,wheelSpinVelocity_0,wheelSpinVelocity_1,wheelSpinVelocity_2,wheelSpinVelocity_3,z,zSpeed,accel,brake,clutch,gear,steer,meta,focus
sample 24,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.50200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 25,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.48200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 26,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.46200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 27,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.44200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 28,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.42200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 29,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.40200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 30,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.38200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 31,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.36200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 32,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.34200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 33,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.32200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 34,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.30200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 35,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.28200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 36,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.26200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 37,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.24200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 38,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.22200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 39,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.20200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 40,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.18200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 41,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.16200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 42,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.14200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
sample 43,-0.00061278,0.00969284,4.99776000,5.20369000,5.88660000,7.46181000,11.93660000,200.00000000,136.12900000,74.64820000,51.69450000,39.76870000,32.51490000,27.67730000,24.06630000,21.15670000,16.94840000,13.23210000,11.25890000,10.28510000,10.00290000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,0.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00284858,-0.12200000,0.00000000,2032.56000000,0.00000000,94.00000000,0.00000000,942.47800000,0.33366600,0.00000000,0.00000000,0.00000000,0.00000000,0.34560900,-0.00018475,0.0,0.0,0.0,1,0.0,0,360
